scenario,busiest_device,pct_util,r_await,w_await,aqu_sz,system_wkb_s,benchmark_kb_wr_per_s
multi-inst-25x1dx4ix1w-stag150,sda,0.4294205052005943,0.0,0.417221396731055,0.08332838038632986,5180.02971768202,2016.7213387100308
multi-inst-25x1dx4ix1w-stag300,sda,0.6046341463414634,0.012195121951219513,0.6021707317073172,0.12973170731707317,7422.760975609756,3193.0778566928043
multi-inst-25x1dx4ix1w-stag500,sda,0.4869642857142857,0.0,0.42776785714285714,0.08751785714285713,5700.328571428571,2357.0170036793593
